,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,imperial_tempHigh,imperial_tempLow,imperial_tempAvg,imperial_windspeedHigh,imperial_windspeedLow,imperial_windspeedAvg,imperial_windgustHigh,imperial_windgustLow,imperial_windgustAvg,imperial_dewptHigh,imperial_dewptLow,imperial_dewptAvg,imperial_windchillHigh,imperial_windchillLow,imperial_windchillAvg,imperial_heatindexHigh,imperial_heatindexLow,imperial_heatindexAvg,imperial_pressureMax,imperial_pressureMin,imperial_pressureTrend,imperial_precipRate,imperial_precipTotal
188,KILCHICA854,America/Chicago,2023-01-01T21:49:00Z,2023-01-01 15:49:00,1672609740,41.782,-87.593,13.3,0,283,86,86,86.0,1,46.0,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,42.1,42.0,42.0,46.0,45.9,45.9,46.0,45.9,45.9,29.91,29.9,0.05,0.0,0.61
189,KILCHICA854,America/Chicago,2023-01-01T21:54:00Z,2023-01-01 15:54:00,1672610040,41.782,-87.593,11.3,0,278,87,86,86.8,1,45.9,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,42.3,42.0,42.2,45.9,45.9,45.9,45.9,45.9,45.9,29.92,29.92,0.0,0.0,0.61
190,KILCHICA854,America/Chicago,2023-01-01T21:59:00Z,2023-01-01 15:59:00,1672610340,41.782,-87.593,10.4,0,269,87,87,87.0,1,45.9,45.7,45.7,0.0,0.0,0.0,0.0,0.0,0.0,42.3,42.1,42.1,45.9,45.7,45.7,45.9,45.7,45.7,29.92,29.91,0.14,0.0,0.61
191,KILCHICA854,America/Chicago,2023-01-01T22:04:00Z,2023-01-01 16:04:00,1672610640,41.782,-87.593,7.7,0,274,87,87,87.0,1,45.7,45.5,45.5,0.0,0.0,0.0,0.0,0.0,0.0,42.1,41.9,41.9,45.7,45.5,45.5,45.7,45.5,45.5,29.92,29.91,0.14,0.0,0.61
192,KILCHICA854,America/Chicago,2023-01-01T22:09:00Z,2023-01-01 16:09:00,1672610940,41.782,-87.593,7.3,0,271,87,87,87.0,1,45.5,45.5,45.5,0.0,0.0,0.0,0.0,0.0,0.0,41.9,41.9,41.9,45.5,45.5,45.5,45.5,45.5,45.5,29.92,29.92,0.05,0.0,0.61
193,KILCHICA854,America/Chicago,2023-01-01T22:14:00Z,2023-01-01 16:14:00,1672611240,41.782,-87.593,6.5,0,282,88,87,87.2,1,45.3,45.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0,42.0,41.7,41.7,45.3,45.3,45.3,45.3,45.3,45.3,29.93,29.92,-0.08,0.0,0.61
194,KILCHICA854,America/Chicago,2023-01-01T22:19:00Z,2023-01-01 16:19:00,1672611540,41.782,-87.593,2.9,0,261,88,88,88.0,1,45.3,45.1,45.2,0.7,0.0,0.1,1.1,0.0,0.2,42.0,41.8,41.8,45.3,45.1,45.2,45.3,45.1,45.2,29.92,29.92,0.0,0.0,0.61
195,KILCHICA854,America/Chicago,2023-01-01T22:24:00Z,2023-01-01 16:24:00,1672611840,41.782,-87.593,1.2,0,292,88,88,88.0,1,45.1,45.1,45.1,0.0,0.0,0.0,0.0,0.0,0.0,41.8,41.8,41.8,45.1,45.1,45.1,45.1,45.1,45.1,29.92,29.92,0.05,0.0,0.61
196,KILCHICA854,America/Chicago,2023-01-01T22:29:00Z,2023-01-01 16:29:00,1672612140,41.782,-87.593,0.0,0,297,88,88,88.0,1,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,41.7,41.7,45.0,45.0,45.0,45.0,45.0,45.0,29.93,29.92,0.08,0.0,0.61
197,KILCHICA854,America/Chicago,2023-01-01T22:34:00Z,2023-01-01 16:34:00,1672612440,41.782,-87.593,0.0,0,270,88,88,88.0,1,45.0,44.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,41.7,41.5,41.5,45.0,44.8,44.8,45.0,44.8,44.8,29.92,29.91,-0.09,0.0,0.61
198,KILCHICA854,America/Chicago,2023-01-01T22:39:00Z,2023-01-01 16:39:00,1672612740,41.782,-87.593,0.0,0,262,89,88,88.2,1,44.8,44.6,44.7,0.0,0.0,0.0,0.0,0.0,0.0,41.6,41.3,41.4,44.8,44.6,44.7,44.8,44.6,44.7,29.92,29.91,-0.05,0.0,0.61
199,KILCHICA854,America/Chicago,2023-01-01T22:44:00Z,2023-01-01 16:44:00,1672613040,41.782,-87.593,0.0,0,250,89,89,89.0,1,44.6,44.6,44.6,0.0,0.0,0.0,0.0,0.0,0.0,41.6,41.6,41.6,44.6,44.6,44.6,44.6,44.6,44.6,29.93,29.92,-0.05,0.0,0.61
200,KILCHICA854,America/Chicago,2023-01-01T22:49:00Z,2023-01-01 16:49:00,1672613340,41.782,-87.593,0.0,0,285,89,89,89.0,1,44.4,44.2,44.4,0.0,0.0,0.0,0.0,0.0,0.0,41.4,41.2,41.3,44.4,44.2,44.4,44.4,44.2,44.4,29.92,29.92,0.0,0.0,0.61
201,KILCHICA854,America/Chicago,2023-01-01T22:54:00Z,2023-01-01 16:54:00,1672613640,41.782,-87.593,0.0,0,294,89,89,89.0,1,44.2,44.1,44.2,0.0,0.0,0.0,0.0,0.0,0.0,41.2,41.1,41.1,44.2,44.1,44.2,44.2,44.1,44.2,29.92,29.92,-0.05,0.0,0.61
202,KILCHICA854,America/Chicago,2023-01-01T22:59:00Z,2023-01-01 16:59:00,1672613940,41.782,-87.593,0.0,0,262,89,89,89.0,1,44.1,43.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,40.9,41.0,44.1,43.9,44.0,44.1,43.9,44.0,29.92,29.91,0.09,0.0,0.61
203,KILCHICA854,America/Chicago,2023-01-01T23:04:00Z,2023-01-01 17:04:00,1672614240,41.782,-87.593,0.0,0,269,90,90,90.0,1,43.9,43.7,43.8,0.0,0.0,0.0,0.0,0.0,0.0,41.2,41.0,41.1,43.9,43.7,43.8,43.9,43.7,43.8,29.91,29.91,0.0,0.0,0.61
204,KILCHICA854,America/Chicago,2023-01-01T23:09:00Z,2023-01-01 17:09:00,1672614540,41.782,-87.593,0.0,0,269,90,90,90.0,1,43.5,43.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.8,40.8,43.5,43.5,43.5,43.5,43.5,43.5,29.91,29.9,0.0,0.0,0.61
205,KILCHICA854,America/Chicago,2023-01-01T23:14:00Z,2023-01-01 17:14:00,1672614840,41.782,-87.593,0.0,0,269,90,90,90.0,1,43.7,43.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.8,40.8,43.7,43.5,43.5,43.7,43.5,43.5,29.91,29.9,0.09,0.0,0.61
206,KILCHICA854,America/Chicago,2023-01-01T23:19:00Z,2023-01-01 17:19:00,1672615140,41.782,-87.593,0.0,0,310,91,90,90.4,1,43.5,43.3,43.4,0.0,0.0,0.0,0.0,0.0,0.0,40.9,40.6,40.8,43.5,43.3,43.4,43.5,43.3,43.4,29.91,29.9,-0.09,0.0,0.61
207,KILCHICA854,America/Chicago,2023-01-01T23:24:00Z,2023-01-01 17:24:00,1672615440,41.782,-87.593,0.0,0,300,91,91,91.0,1,43.5,43.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,43.5,43.5,43.5,43.5,43.5,43.5,29.9,29.89,-0.05,0.0,0.61
208,KILCHICA854,America/Chicago,2023-01-01T23:29:00Z,2023-01-01 17:29:00,1672615740,41.782,-87.593,0.0,0,314,91,91,91.0,1,43.5,43.3,43.3,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.9,40.9,43.5,43.3,43.3,43.5,43.3,43.3,29.9,29.9,0.0,0.0,0.61
209,KILCHICA854,America/Chicago,2023-01-01T23:34:00Z,2023-01-01 17:34:00,1672616040,41.782,-87.593,0.0,0,320,91,91,91.0,1,43.3,43.3,43.3,0.0,0.0,0.0,0.0,0.0,0.0,40.9,40.9,40.9,43.3,43.3,43.3,43.3,43.3,43.3,29.91,29.9,-0.09,0.0,0.61
210,KILCHICA854,America/Chicago,2023-01-01T23:39:00Z,2023-01-01 17:39:00,1672616340,41.782,-87.593,0.0,0,271,91,91,91.0,1,43.5,43.2,43.4,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.8,41.0,43.5,43.2,43.4,43.5,43.2,43.4,29.91,29.9,0.0,0.0,0.61
211,KILCHICA854,America/Chicago,2023-01-01T23:44:00Z,2023-01-01 17:44:00,1672616640,41.782,-87.593,0.0,0,11,92,91,91.4,1,43.3,43.0,43.2,0.2,0.0,0.0,1.1,0.0,0.2,41.0,40.6,40.8,43.3,43.0,43.2,43.3,43.0,43.2,29.9,29.89,0.0,0.0,0.61
212,KILCHICA854,America/Chicago,2023-01-01T23:49:00Z,2023-01-01 17:49:00,1672616940,41.782,-87.593,0.0,0,235,92,91,91.2,1,43.3,42.8,43.1,0.9,0.0,0.2,1.1,0.0,0.4,40.9,40.6,40.7,43.3,42.8,43.1,43.3,42.8,43.1,29.91,29.9,0.09,0.0,0.61
213,KILCHICA854,America/Chicago,2023-01-01T23:54:00Z,2023-01-01 17:54:00,1672617240,41.782,-87.593,0.0,0,195,92,92,92.0,1,43.0,42.8,43.0,0.9,0.0,0.2,2.2,0.0,0.4,40.8,40.6,40.8,43.0,42.8,43.0,43.0,42.8,43.0,29.91,29.91,0.05,0.0,0.61
214,KILCHICA854,America/Chicago,2023-01-01T23:59:00Z,2023-01-01 17:59:00,1672617540,41.782,-87.593,0.0,0,200,92,92,92.0,1,42.8,42.4,42.6,1.3,0.2,0.8,2.2,1.1,1.3,40.6,40.2,40.4,42.8,42.4,42.6,42.8,42.4,42.6,29.92,29.91,0.09,0.0,0.61
215,KILCHICA854,America/Chicago,2023-01-02T00:04:00Z,2023-01-01 18:04:00,1672617840,41.782,-87.593,0.0,0,211,93,92,92.4,1,42.4,42.3,42.4,1.1,0.0,0.4,1.1,0.0,0.4,40.4,40.2,40.3,42.4,42.3,42.4,42.4,42.3,42.4,29.92,29.91,-0.05,0.0,0.61
216,KILCHICA854,America/Chicago,2023-01-02T00:09:00Z,2023-01-01 18:09:00,1672618140,41.782,-87.593,0.0,0,265,93,93,93.0,1,42.4,42.3,42.4,0.0,0.0,0.0,0.0,0.0,0.0,40.5,40.4,40.5,42.4,42.3,42.4,42.4,42.3,42.4,29.92,29.91,0.05,0.0,0.61
217,KILCHICA854,America/Chicago,2023-01-02T00:14:00Z,2023-01-01 18:14:00,1672618440,41.782,-87.593,0.0,0,267,93,93,93.0,1,42.4,42.4,42.4,0.0,0.0,0.0,0.0,0.0,0.0,40.5,40.5,40.5,42.4,42.4,42.4,42.4,42.4,42.4,29.92,29.92,0.09,0.0,0.61
218,KILCHICA854,America/Chicago,2023-01-02T00:19:00Z,2023-01-01 18:19:00,1672618740,41.782,-87.593,0.0,0,268,93,93,93.0,1,42.6,42.4,42.6,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40.5,40.7,42.6,42.4,42.6,42.6,42.4,42.6,29.93,29.92,-0.03,0.0,0.61
219,KILCHICA854,America/Chicago,2023-01-02T00:24:00Z,2023-01-01 18:24:00,1672619040,41.782,-87.593,0.0,0,268,93,93,93.0,1,42.6,42.4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40.5,40.6,42.6,42.4,42.5,42.6,42.4,42.5,29.93,29.92,0.03,0.0,0.61
220,KILCHICA854,America/Chicago,2023-01-02T00:29:00Z,2023-01-01 18:29:00,1672619340,41.782,-87.593,0.0,0,269,93,93,93.0,1,42.8,42.4,42.6,0.0,0.0,0.0,0.0,0.0,0.0,40.9,40.5,40.7,42.8,42.4,42.6,42.8,42.4,42.6,29.93,29.92,-0.03,0.0,0.61
221,KILCHICA854,America/Chicago,2023-01-02T00:34:00Z,2023-01-01 18:34:00,1672619640,41.782,-87.593,0.0,0,258,93,93,93.0,1,42.8,42.8,42.8,0.0,0.0,0.0,0.0,0.0,0.0,40.9,40.9,40.9,42.8,42.8,42.8,42.8,42.8,42.8,29.94,29.93,0.09,0.0,0.61
222,KILCHICA854,America/Chicago,2023-01-02T00:39:00Z,2023-01-01 18:39:00,1672619940,41.782,-87.593,0.0,0,241,93,93,93.0,1,43.2,42.8,43.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,40.9,41.1,43.2,42.8,43.0,43.2,42.8,43.0,29.94,29.94,0.05,0.0,0.61
223,KILCHICA854,America/Chicago,2023-01-02T00:44:00Z,2023-01-01 18:44:00,1672620240,41.782,-87.593,0.0,0,256,93,93,93.0,1,43.3,43.2,43.3,3.4,0.2,1.7,3.4,1.1,2.2,41.4,41.3,41.4,43.3,41.7,43.0,43.3,43.2,43.3,29.94,29.94,0.09,0.0,0.61
224,KILCHICA854,America/Chicago,2023-01-02T00:49:00Z,2023-01-01 18:49:00,1672620540,41.782,-87.593,0.0,0,256,93,93,93.0,1,43.5,43.3,43.5,2.5,0.0,1.5,4.5,0.0,2.5,41.6,41.4,41.6,43.5,43.3,43.5,43.5,43.3,43.5,29.95,29.94,0.05,0.0,0.61
225,KILCHICA854,America/Chicago,2023-01-02T00:54:00Z,2023-01-01 18:54:00,1672620840,41.782,-87.593,0.0,0,233,93,93,93.0,1,43.5,43.3,43.5,3.6,1.8,2.9,4.5,2.2,3.8,41.6,41.4,41.6,43.5,41.5,42.5,43.5,43.3,43.5,29.95,29.94,0.18,0.0,0.61
226,KILCHICA854,America/Chicago,2023-01-02T00:59:00Z,2023-01-01 18:59:00,1672621140,41.782,-87.593,0.0,0,274,93,93,93.0,1,43.5,43.3,43.4,2.5,0.9,1.3,3.4,1.1,2.2,41.6,41.4,41.5,43.5,43.3,43.4,43.5,43.3,43.4,29.95,29.94,0.05,0.0,0.61
227,KILCHICA854,America/Chicago,2023-01-02T01:04:00Z,2023-01-01 19:04:00,1672621440,41.782,-87.593,0.0,0,230,93,93,93.0,1,43.5,43.3,43.4,5.4,0.0,3.1,6.9,0.0,3.7,41.6,41.4,41.5,43.5,40.1,42.2,43.5,43.3,43.4,29.95,29.94,0.05,0.0,0.61
228,KILCHICA854,America/Chicago,2023-01-02T01:09:00Z,2023-01-01 19:09:00,1672621740,41.782,-87.593,0.0,0,267,93,93,93.0,1,43.5,43.5,43.5,2.2,0.0,0.9,3.4,0.0,1.4,41.6,41.6,41.6,43.5,43.5,43.5,43.5,43.5,43.5,29.96,29.95,-0.05,0.0,0.61
229,KILCHICA854,America/Chicago,2023-01-02T01:14:00Z,2023-01-01 19:14:00,1672622040,41.782,-87.593,0.0,0,292,93,93,93.0,1,43.5,43.5,43.5,2.0,0.0,0.6,3.4,0.0,1.1,41.6,41.6,41.6,43.5,43.5,43.5,43.5,43.5,43.5,29.96,29.95,0.05,0.0,0.61
230,KILCHICA854,America/Chicago,2023-01-02T01:19:00Z,2023-01-01 19:19:00,1672622340,41.782,-87.593,0.0,0,274,93,93,93.0,1,43.5,43.5,43.5,1.3,0.0,0.9,2.2,0.0,1.8,41.6,41.6,41.6,43.5,43.5,43.5,43.5,43.5,43.5,29.96,29.94,-0.09,0.0,0.61
231,KILCHICA854,America/Chicago,2023-01-02T01:24:00Z,2023-01-01 19:24:00,1672622640,41.782,-87.593,0.0,0,271,93,93,93.0,1,43.3,43.3,43.3,1.3,0.0,0.5,2.2,0.0,0.9,41.4,41.4,41.4,43.3,43.3,43.3,43.3,43.3,43.3,29.95,29.95,0.0,0.0,0.61
232,KILCHICA854,America/Chicago,2023-01-02T01:29:00Z,2023-01-01 19:29:00,1672622940,41.782,-87.593,0.0,0,283,93,93,93.0,1,43.3,43.2,43.3,0.0,0.0,0.0,0.0,0.0,0.0,41.4,41.3,41.4,43.3,43.2,43.3,43.3,43.2,43.3,29.96,29.95,0.05,0.0,0.61
233,KILCHICA854,America/Chicago,2023-01-02T01:34:00Z,2023-01-01 19:34:00,1672623240,41.782,-87.593,0.0,0,278,93,93,93.0,1,43.2,43.2,43.2,0.0,0.0,0.0,0.0,0.0,0.0,41.3,41.3,41.3,43.2,43.2,43.2,43.2,43.2,43.2,29.96,29.95,0.09,0.0,0.61
234,KILCHICA854,America/Chicago,2023-01-02T01:39:00Z,2023-01-01 19:39:00,1672623540,41.782,-87.593,0.0,0,284,93,93,93.0,1,43.2,43.2,43.2,0.0,0.0,0.0,0.0,0.0,0.0,41.3,41.3,41.3,43.2,43.2,43.2,43.2,43.2,43.2,29.95,29.95,-0.05,0.0,0.61
235,KILCHICA854,America/Chicago,2023-01-02T01:44:00Z,2023-01-01 19:44:00,1672623840,41.782,-87.593,0.0,0,251,93,93,93.0,1,43.2,43.2,43.2,1.3,0.0,0.3,2.2,0.0,0.4,41.3,41.3,41.3,43.2,43.2,43.2,43.2,43.2,43.2,29.96,29.95,0.14,0.0,0.61
236,KILCHICA854,America/Chicago,2023-01-02T01:49:00Z,2023-01-01 19:49:00,1672624140,41.782,-87.593,0.0,0,285,93,93,93.0,1,43.2,43.2,43.2,0.0,0.0,0.0,0.0,0.0,0.0,41.3,41.3,41.3,43.2,43.2,43.2,43.2,43.2,43.2,29.96,29.95,0.05,0.0,0.61
237,KILCHICA854,America/Chicago,2023-01-02T01:54:00Z,2023-01-01 19:54:00,1672624440,41.782,-87.593,0.0,0,280,93,93,93.0,1,43.2,43.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,41.3,41.1,41.3,43.2,43.0,43.2,43.2,43.0,43.2,29.97,29.96,0.09,0.0,0.61
238,KILCHICA854,America/Chicago,2023-01-02T01:59:00Z,2023-01-01 19:59:00,1672624740,41.782,-87.593,0.0,0,285,93,93,93.0,1,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,41.1,41.1,43.0,43.0,43.0,43.0,43.0,43.0,29.97,29.96,-0.05,0.0,0.61
239,KILCHICA854,America/Chicago,2023-01-02T02:04:00Z,2023-01-01 20:04:00,1672625040,41.782,-87.593,0.0,0,241,93,93,93.0,1,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,41.1,41.1,43.0,43.0,43.0,43.0,43.0,43.0,29.96,29.96,0.05,0.0,0.61
240,KILCHICA854,America/Chicago,2023-01-02T02:09:00Z,2023-01-01 20:09:00,1672625340,41.782,-87.593,0.0,0,283,93,93,93.0,1,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,41.1,41.1,43.0,43.0,43.0,43.0,43.0,43.0,29.97,29.96,0.0,0.0,0.61
241,KILCHICA854,America/Chicago,2023-01-02T02:14:00Z,2023-01-01 20:14:00,1672625640,41.782,-87.593,0.0,0,280,93,93,93.0,1,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,41.1,41.1,43.0,43.0,43.0,43.0,43.0,43.0,29.97,29.96,-0.05,0.0,0.61
242,KILCHICA854,America/Chicago,2023-01-02T02:19:00Z,2023-01-01 20:19:00,1672625940,41.782,-87.593,0.0,0,255,93,93,93.0,1,43.0,43.0,43.0,0.2,0.0,0.0,1.1,0.0,0.2,41.1,41.1,41.1,43.0,43.0,43.0,43.0,43.0,43.0,29.97,29.97,-0.05,0.0,0.61
243,KILCHICA854,America/Chicago,2023-01-02T02:24:00Z,2023-01-01 20:24:00,1672626240,41.782,-87.593,0.0,0,274,93,93,93.0,1,43.0,42.8,42.8,0.0,0.0,0.0,0.0,0.0,0.0,41.1,40.9,41.0,43.0,42.8,42.8,43.0,42.8,42.8,29.97,29.96,-0.09,0.0,0.61
244,KILCHICA854,America/Chicago,2023-01-02T02:29:00Z,2023-01-01 20:29:00,1672626540,41.782,-87.593,0.0,0,277,93,93,93.0,1,42.8,42.6,42.7,0.0,0.0,0.0,0.0,0.0,0.0,40.9,40.7,40.8,42.8,42.6,42.7,42.8,42.6,42.7,29.97,29.96,0.05,0.0,0.61
245,KILCHICA854,America/Chicago,2023-01-02T02:34:00Z,2023-01-01 20:34:00,1672626840,41.782,-87.593,0.0,0,277,93,93,93.0,1,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40.7,40.7,42.6,42.6,42.6,42.6,42.6,42.6,29.97,29.96,0.05,0.0,0.61
246,KILCHICA854,America/Chicago,2023-01-02T02:39:00Z,2023-01-01 20:39:00,1672627140,41.782,-87.593,0.0,0,256,93,93,93.0,1,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40.7,40.7,42.6,42.6,42.6,42.6,42.6,42.6,29.97,29.96,0.09,0.0,0.61
247,KILCHICA854,America/Chicago,2023-01-02T02:44:00Z,2023-01-01 20:44:00,1672627440,41.782,-87.593,0.0,0,274,93,93,93.0,1,42.8,42.6,42.7,0.0,0.0,0.0,0.0,0.0,0.0,40.9,40.7,40.8,42.8,42.6,42.7,42.8,42.6,42.7,29.97,29.96,0.05,0.0,0.61
248,KILCHICA854,America/Chicago,2023-01-02T02:49:00Z,2023-01-01 20:49:00,1672627740,41.782,-87.593,0.0,0,276,94,93,93.6,1,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.7,40.9,42.6,42.6,42.6,42.6,42.6,42.6,29.97,29.96,0.0,0.0,0.61
249,KILCHICA854,America/Chicago,2023-01-02T02:54:00Z,2023-01-01 20:54:00,1672628040,41.782,-87.593,0.0,0,283,94,93,93.8,1,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.7,40.9,42.6,42.6,42.6,42.6,42.6,42.6,29.97,29.96,-0.05,0.0,0.61
250,KILCHICA854,America/Chicago,2023-01-02T02:59:00Z,2023-01-01 20:59:00,1672628340,41.782,-87.593,0.0,0,275,94,94,94.0,1,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,42.6,42.6,42.6,42.6,42.6,42.6,29.97,29.96,-0.05,0.0,0.61
251,KILCHICA854,America/Chicago,2023-01-02T03:04:00Z,2023-01-01 21:04:00,1672628640,41.782,-87.593,0.0,0,276,94,94,94.0,1,42.6,42.4,42.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.8,40.9,42.6,42.4,42.5,42.6,42.4,42.5,29.97,29.96,0.09,0.0,0.61
252,KILCHICA854,America/Chicago,2023-01-02T03:09:00Z,2023-01-01 21:09:00,1672628940,41.782,-87.593,0.0,0,272,94,94,94.0,1,42.4,42.4,42.4,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.8,40.8,42.4,42.4,42.4,42.4,42.4,42.4,29.97,29.97,0.0,0.0,0.61
253,KILCHICA854,America/Chicago,2023-01-02T03:14:00Z,2023-01-01 21:14:00,1672629240,41.782,-87.593,0.0,0,287,94,94,94.0,1,42.4,42.4,42.4,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.8,40.8,42.4,42.4,42.4,42.4,42.4,42.4,29.97,29.96,-0.14,0.0,0.61
254,KILCHICA854,America/Chicago,2023-01-02T03:19:00Z,2023-01-01 21:19:00,1672629540,41.782,-87.593,0.0,0,278,94,94,94.0,1,42.4,42.3,42.4,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.7,40.8,42.4,42.3,42.4,42.4,42.3,42.4,29.97,29.96,0.09,0.0,0.61
255,KILCHICA854,America/Chicago,2023-01-02T03:24:00Z,2023-01-01 21:24:00,1672629840,41.782,-87.593,0.0,0,275,94,94,94.0,1,42.4,42.3,42.3,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.7,40.7,42.4,42.3,42.3,42.4,42.3,42.3,29.97,29.97,-0.09,0.0,0.61
256,KILCHICA854,America/Chicago,2023-01-02T03:29:00Z,2023-01-01 21:29:00,1672630140,41.782,-87.593,0.0,0,272,94,94,94.0,1,42.3,42.3,42.3,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40.7,40.7,42.3,42.3,42.3,42.3,42.3,42.3,29.97,29.97,-0.05,0.0,0.61
257,KILCHICA854,America/Chicago,2023-01-02T03:34:00Z,2023-01-01 21:34:00,1672630440,41.782,-87.593,0.0,0,272,94,94,94.0,1,42.1,41.9,42.1,0.0,0.0,0.0,0.0,0.0,0.0,40.5,40.3,40.5,42.1,41.9,42.1,42.1,41.9,42.1,29.97,29.97,0.05,0.0,0.61
258,KILCHICA854,America/Chicago,2023-01-02T03:39:00Z,2023-01-01 21:39:00,1672630740,41.782,-87.593,0.0,0,267,94,94,94.0,1,41.9,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,40.3,40.3,40.3,41.9,41.9,41.9,41.9,41.9,41.9,29.98,29.97,0.14,0.0,0.61
259,KILCHICA854,America/Chicago,2023-01-02T03:44:00Z,2023-01-01 21:44:00,1672631040,41.782,-87.593,0.0,0,225,94,94,94.0,1,42.1,41.9,42.0,2.5,0.0,0.9,3.4,0.0,1.3,40.5,40.3,40.4,42.1,41.9,42.0,42.1,41.9,42.0,29.98,29.97,0.05,0.0,0.61
260,KILCHICA854,America/Chicago,2023-01-02T03:49:00Z,2023-01-01 21:49:00,1672631340,41.782,-87.593,0.0,0,266,94,94,94.0,1,42.4,42.3,42.4,1.8,0.0,0.5,2.2,0.0,0.9,40.8,40.7,40.8,42.4,42.3,42.4,42.4,42.3,42.4,29.98,29.97,0.0,0.0,0.61
261,KILCHICA854,America/Chicago,2023-01-02T03:54:00Z,2023-01-01 21:54:00,1672631640,41.782,-87.593,0.0,0,284,94,94,94.0,1,42.4,42.3,42.3,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.7,40.7,42.4,42.3,42.3,42.4,42.3,42.3,29.98,29.97,0.05,0.0,0.61
262,KILCHICA854,America/Chicago,2023-01-02T03:59:00Z,2023-01-01 21:59:00,1672631940,41.782,-87.593,0.0,0,283,94,94,94.0,1,42.3,42.1,42.2,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40.5,40.6,42.3,42.1,42.2,42.3,42.1,42.2,29.98,29.98,0.05,0.0,0.61
263,KILCHICA854,America/Chicago,2023-01-02T04:04:00Z,2023-01-01 22:04:00,1672632240,41.782,-87.593,0.0,0,251,94,94,94.0,1,42.3,42.1,42.2,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40.5,40.6,42.3,42.1,42.2,42.3,42.1,42.2,29.98,29.97,0.05,0.0,0.61
264,KILCHICA854,America/Chicago,2023-01-02T04:09:00Z,2023-01-01 22:09:00,1672632540,41.782,-87.593,0.0,0,215,94,94,94.0,1,42.3,42.3,42.3,2.2,0.0,0.8,2.2,0.0,0.9,40.7,40.7,40.7,42.3,42.3,42.3,42.3,42.3,42.3,29.98,29.97,-0.09,0.0,0.61
265,KILCHICA854,America/Chicago,2023-01-02T04:14:00Z,2023-01-01 22:14:00,1672632840,41.782,-87.593,0.0,0,245,94,94,94.0,1,42.3,42.3,42.3,1.3,0.0,0.3,2.2,0.0,0.4,40.7,40.7,40.7,42.3,42.3,42.3,42.3,42.3,42.3,29.98,29.97,0.18,0.0,0.61
266,KILCHICA854,America/Chicago,2023-01-02T04:19:00Z,2023-01-01 22:19:00,1672633140,41.782,-87.593,0.0,0,236,94,94,94.0,1,42.3,42.3,42.3,0.0,0.0,0.0,0.0,0.0,0.0,40.7,40.7,40.7,42.3,42.3,42.3,42.3,42.3,42.3,29.98,29.97,0.0,0.0,0.61
267,KILCHICA854,America/Chicago,2023-01-02T04:24:00Z,2023-01-01 22:24:00,1672633440,41.782,-87.593,0.0,0,267,95,94,94.4,1,42.3,42.1,42.2,0.0,0.0,0.0,0.0,0.0,0.0,40.8,40.5,40.7,42.3,42.1,42.2,42.3,42.1,42.2,29.98,29.97,0.05,0.0,0.61
